recorded;PM2_5 μg/m3;CO2 ppm;HUMIDITY %;TEMP °C;VOC ppb;PRESSURE hPa;PM1 μg/m3;PM10 μg/m3;SOUND_LEVEL_A dBSPL;LIGHT %
2025-03-24T04:33:37;21.00;;;;46.00;1011.20;21.00;21.00;44.00;
2025-03-24T04:38:30;;443.00;27.78;21.22;;;;;;45.00
2025-03-24T04:38:32;;;;;46.00;1011.22;;;44.00;
2025-03-24T04:43:34;;449.00;27.77;21.15;;;;;;45.00
2025-03-24T04:43:36;19.00;;;;46.00;1011.22;19.00;19.00;43.00;
2025-03-24T04:48:31;;455.00;27.53;21.21;;;;;;46.00
2025-03-24T04:48:33;;;;;46.00;1011.26;;;43.00;
2025-03-24T04:53:34;;466.00;27.53;21.15;;;;;;46.00
2025-03-24T04:53:36;22.00;;;;46.00;1011.34;21.00;29.00;43.00;
2025-03-24T04:58:30;;466.00;27.48;21.27;;;;;;46.00
2025-03-24T04:58:32;;;;;50.00;1011.32;;;43.00;
2025-03-24T05:03:35;;467.00;27.46;21.22;;;;;;46.00
2025-03-24T05:03:37;25.00;;;;46.00;1011.18;25.00;25.00;43.00;
2025-03-24T05:08:30;;464.00;27.33;21.22;;;;;;46.00
2025-03-24T05:08:32;;;;;46.00;1011.32;;;43.00;
2025-03-24T05:13:35;;452.00;27.38;21.15;;;;;;46.00
2025-03-24T05:13:37;25.00;;;;48.00;1011.34;25.00;25.00;43.00;
2025-03-24T05:18:31;;445.00;27.23;21.22;;;;;;47.00
2025-03-24T05:18:33;;;;;46.00;1011.34;;;43.00;
2025-03-24T05:23:34;;445.00;27.25;21.22;;;;;;47.00
2025-03-24T05:23:36;26.00;;;;48.00;1011.30;25.00;33.00;43.00;
2025-03-24T05:38:29;;457.00;27.20;21.22;;;;;;48.00
2025-03-24T05:38:31;;;;;46.00;1011.36;;;43.00;
2025-03-24T05:43:34;;447.00;27.06;21.35;;;;;;49.00
2025-03-24T05:43:36;21.00;;;;52.00;1011.38;21.00;21.00;43.00;
2025-03-24T06:08:30;;466.00;27.12;21.35;;;;;;47.00
2025-03-24T06:08:32;;;;;52.00;1011.58;;;49.00;
2025-03-24T06:13:35;;483.00;27.22;21.54;;;;;;47.00
2025-03-24T06:13:37;27.00;;;;52.00;1011.58;27.00;27.00;48.00;
2025-03-24T06:18:31;;491.00;27.46;21.35;;;;;;28.00
2025-03-24T06:18:33;;;;;56.00;1011.54;;;47.00;
2025-03-24T06:28:31;;504.00;27.71;21.47;;;;;;29.00
2025-03-24T06:28:33;;;;;82.00;1011.46;;;48.00;
2025-03-24T06:33:35;;515.00;27.74;21.41;;;;;;28.00
2025-03-24T06:33:37;30.00;;;;76.00;1011.50;29.00;37.00;54.00;
2025-03-24T06:38:31;;529.00;27.98;21.54;;;;;;28.00
2025-03-24T06:38:33;;;;;75.00;1011.54;;;50.00;
2025-03-24T06:43:35;;530.00;27.94;21.35;;;;;;32.00
2025-03-24T06:43:37;30.00;;;;88.00;1011.50;30.00;30.00;50.00;
2025-03-24T06:48:30;;520.00;27.97;21.65;;;;;;32.00
2025-03-24T06:48:32;;;;;88.00;1011.52;;;46.00;
2025-03-24T06:53:35;;517.00;28.03;21.47;;;;;;33.00
2025-03-24T06:53:37;21.00;;;;67.00;1011.54;21.00;21.00;53.00;
2025-03-24T07:13:34;;538.00;28.43;21.57;;;;;;47.00
2025-03-24T07:13:36;26.00;;;;59.00;1011.58;26.00;26.00;61.00;
2025-03-24T07:18:29;;548.00;28.44;21.60;;;;;;46.00
2025-03-24T07:18:31;;;;;138.00;1011.60;;;58.00;
2025-03-24T07:23:34;;564.00;28.56;21.60;;;;;;46.00
2025-03-24T07:23:36;23.00;;;;131.00;1011.62;23.00;23.00;54.00;
2025-03-24T07:28:29;;562.00;28.58;21.65;;;;;;45.00
2025-03-24T07:28:31;;;;;114.00;1011.64;;;53.00;
2025-03-24T07:33:33;;557.00;28.59;21.60;;;;;;46.00
2025-03-24T07:33:35;27.00;;;;159.00;1011.62;27.00;27.00;49.00;
2025-03-24T07:38:30;;569.00;28.64;21.62;;;;;;46.00
2025-03-24T07:38:32;;;;;148.00;1011.68;;;51.00;
2025-03-24T07:43:33;;571.00;28.68;21.65;;;;;;44.00
2025-03-24T07:43:35;25.00;;;;122.00;1011.68;25.00;25.00;51.00;
2025-03-24T07:48:30;;569.00;28.63;21.61;;;;;;46.00
2025-03-24T07:48:32;;;;;103.00;1011.68;;;51.00;
2025-03-24T07:53:34;;570.00;28.68;21.84;;;;;;46.00
2025-03-24T07:53:36;24.00;;;;82.00;1011.68;24.00;24.00;54.00;
2025-03-24T07:58:29;;562.00;28.84;21.78;;;;;;46.00
2025-03-24T07:58:31;;;;;91.00;1011.72;;;51.00;
2025-03-24T08:03:34;;560.00;28.84;21.71;;;;;;46.00
2025-03-24T08:03:36;23.00;;;;75.00;1011.82;22.00;30.00;49.00;
2025-03-24T08:08:30;;574.00;28.79;21.61;;;;;;45.00
2025-03-24T08:08:32;;;;;52.00;1011.76;;;54.00;
2025-03-24T08:13:33;;581.00;28.95;21.87;;;;;;44.00
2025-03-24T08:13:35;22.00;;;;63.00;1011.74;22.00;22.00;51.00;
2025-03-24T08:18:30;;574.00;29.01;21.82;;;;;;46.00
2025-03-24T08:18:32;;;;;67.00;1011.74;;;53.00;
2025-03-24T08:23:34;;589.00;28.89;21.82;;;;;;44.00
2025-03-24T08:23:36;23.00;;;;56.00;1011.74;23.00;23.00;55.00;
2025-03-24T08:28:29;;587.00;29.10;21.82;;;;;;45.00
2025-03-24T08:28:31;;;;;61.00;1011.76;;;52.00;
2025-03-24T08:33:34;;582.00;29.15;21.78;;;;;;45.00
2025-03-24T08:33:36;22.00;;;;54.00;1011.82;22.00;22.00;58.00;
2025-03-24T08:38:29;;620.00;29.49;21.84;;;;;;45.00
2025-03-24T08:38:31;;;;;58.00;1011.82;;;53.00;
2025-03-24T08:43:33;;658.00;29.55;21.90;;;;;;45.00
2025-03-24T08:43:35;17.00;;;;65.00;1011.90;17.00;17.00;52.00;
2025-03-24T08:48:30;;684.00;29.61;21.85;;;;;;46.00
2025-03-24T08:48:32;;;;;59.00;1011.94;;;58.00;
2025-03-24T08:53:33;;703.00;29.92;21.87;;;;;;46.00
2025-03-24T08:53:36;20.00;;;;46.00;1011.94;20.00;20.00;55.00;
2025-03-24T08:58:29;;705.00;29.70;21.86;;;;;;45.00
2025-03-24T08:58:31;;;;;65.00;1011.94;;;53.00;
2025-03-24T09:03:34;;696.00;29.78;22.04;;;;;;46.00
2025-03-24T09:03:36;19.00;;;;56.00;1011.90;19.00;19.00;55.00;
2025-03-24T09:08:29;;674.00;29.63;22.10;;;;;;44.00
2025-03-24T09:08:31;;;;;54.00;1011.94;;;53.00;
2025-03-24T09:13:34;;652.00;29.41;21.97;;;;;;44.00
2025-03-24T09:13:36;21.00;;;;56.00;1011.96;21.00;21.00;50.00;
2025-03-24T09:18:30;;642.00;29.30;22.04;;;;;;44.00
2025-03-24T09:18:32;;;;;67.00;1011.98;;;49.00;
2025-03-24T09:23:33;;646.00;29.37;22.04;;;;;;43.00
2025-03-24T09:23:35;19.00;;;;58.00;1012.02;19.00;19.00;49.00;
2025-03-24T09:28:30;;639.00;29.26;21.97;;;;;;45.00
2025-03-24T09:28:32;;;;;72.00;1012.00;;;50.00;
2025-03-24T09:33:34;;623.00;29.32;22.03;;;;;;43.00
2025-03-24T09:33:36;16.00;;;;59.00;1012.02;16.00;16.00;49.00;
2025-03-24T09:38:29;;621.00;29.24;22.10;;;;;;43.00
2025-03-24T09:38:31;;;;;65.00;1012.04;;;50.00;
2025-03-24T09:43:34;;615.00;29.26;22.10;;;;;;43.00
2025-03-24T09:43:36;18.00;;;;46.00;1012.16;18.00;18.00;49.00;
2025-03-24T09:48:29;;620.00;29.43;22.10;;;;;;43.00
2025-03-24T09:48:31;;;;;54.00;1012.12;;;50.00;
2025-03-24T09:53:33;;626.00;29.30;21.97;;;;;;43.00
2025-03-24T09:53:35;14.00;;;;46.00;1012.20;14.00;14.00;53.00;
2025-03-24T09:58:30;;607.00;29.21;22.20;;;;;;43.00
2025-03-24T09:58:32;;;;;54.00;1012.28;;;54.00;
2025-03-24T10:03:33;;602.00;29.36;22.12;;;;;;43.00
2025-03-24T10:03:35;19.00;;;;58.00;1012.40;19.00;19.00;52.00;
2025-03-24T10:08:29;;615.00;29.16;22.10;;;;;;43.00
2025-03-24T10:08:31;;;;;56.00;1012.46;;;49.00;
2025-03-24T10:13:34;;610.00;29.27;22.15;;;;;;43.00
2025-03-24T10:13:36;12.00;;;;50.00;1012.48;11.00;19.00;53.00;
2025-03-24T10:18:29;;609.00;29.33;22.12;;;;;;43.00
2025-03-24T10:18:31;;;;;48.00;1012.52;;;48.00;
2025-03-24T10:23:34;;619.00;29.28;22.15;;;;;;42.00
2025-03-24T10:23:36;10.00;;;;46.00;1012.60;9.00;17.00;53.00;
2025-03-24T10:28:30;;610.00;29.15;22.07;;;;;;43.00
2025-03-24T10:28:32;;;;;59.00;1012.58;;;48.00;
2025-03-24T10:33:33;;605.00;29.14;22.30;;;;;;42.00
2025-03-24T10:33:35;17.00;;;;54.00;1012.64;17.00;17.00;52.00;
2025-03-24T10:38:30;;617.00;29.12;22.15;;;;;;42.00
2025-03-24T10:38:32;;;;;61.00;1012.64;;;57.00;
2025-03-24T10:43:34;;609.00;29.25;22.19;;;;;;43.00
2025-03-24T10:43:36;19.00;;;;50.00;1012.72;19.00;19.00;54.00;
2025-03-24T10:48:29;;593.00;29.08;22.08;;;;;;43.00
2025-03-24T10:48:31;;;;;46.00;1012.66;;;56.00;
2025-03-24T10:53:34;;592.00;29.22;22.17;;;;;;43.00
2025-03-24T10:53:36;12.00;;;;46.00;1012.70;12.00;12.00;54.00;
2025-03-24T11:23:35;;591.00;28.94;22.35;;;;;;43.00
2025-03-24T11:23:37;13.00;;;;58.00;1012.98;12.00;20.00;48.00;
2025-03-24T11:28:31;;581.00;28.89;22.33;;;;;;43.00
2025-03-24T11:28:33;;;;;58.00;1013.14;;;47.00;
2025-03-24T11:33:36;;585.00;28.83;22.15;;;;;;43.00
2025-03-24T11:33:38;14.00;;;;56.00;1013.20;14.00;14.00;50.00;
2025-03-24T12:08:31;;557.00;28.89;22.11;;;;;;43.00
2025-03-24T12:08:33;;;;;46.00;1013.30;;;54.00;
2025-03-24T12:13:35;;556.00;28.89;22.22;;;;;;43.00
2025-03-24T12:13:37;11.00;;;;58.00;1013.28;11.00;11.00;56.00;
2025-03-24T12:18:31;;567.00;28.92;22.35;;;;;;43.00
2025-03-24T12:18:33;;;;;48.00;1013.30;;;53.00;
2025-03-24T12:33:35;;581.00;29.00;22.11;;;;;;43.00
2025-03-24T12:33:37;13.00;;;;54.00;1013.32;13.00;13.00;55.00;
2025-03-24T12:38:31;;590.00;28.93;22.15;;;;;;43.00
2025-03-24T12:38:33;;;;;58.00;1013.28;;;57.00;
2025-03-24T12:43:36;;579.00;28.97;22.35;;;;;;43.00
2025-03-24T12:43:38;12.00;;;;58.00;1013.26;12.00;12.00;59.00;
2025-03-24T12:48:31;;573.00;28.72;22.19;;;;;;43.00
2025-03-24T12:48:33;;;;;50.00;1013.32;;;56.00;
2025-03-24T12:53:35;;580.00;28.98;22.32;;;;;;43.00
2025-03-24T12:53:37;13.00;;;;50.00;1013.34;13.00;13.00;52.00;
2025-03-24T12:58:31;;581.00;28.82;22.10;;;;;;42.00
2025-03-24T12:58:33;;;;;50.00;1013.32;;;59.00;
2025-03-24T13:03:35;;590.00;28.70;22.29;;;;;;42.00
2025-03-24T13:03:37;14.00;;;;48.00;1013.34;13.00;21.00;55.00;
2025-03-24T13:08:31;;592.00;28.68;22.35;;;;;;41.00
2025-03-24T13:08:33;;;;;46.00;1013.36;;;57.00;
2025-03-24T13:13:35;;592.00;28.81;22.22;;;;;;41.00
2025-03-24T13:13:37;14.00;;;;48.00;1013.40;14.00;14.00;61.00;
2025-03-24T13:18:31;;593.00;28.55;22.15;;;;;;41.00
2025-03-24T13:18:33;;;;;50.00;1013.42;;;59.00;
2025-03-24T13:23:35;;587.00;28.59;22.22;;;;;;41.00
2025-03-24T13:23:37;9.00;;;;54.00;1013.42;9.00;9.00;57.00;
2025-03-24T13:28:31;;580.00;28.57;22.35;;;;;;41.00
2025-03-24T13:28:33;;;;;56.00;1013.46;;;54.00;
2025-03-24T13:33:35;;575.00;28.66;22.22;;;;;;40.00
2025-03-24T13:33:37;9.00;;;;58.00;1013.48;9.00;9.00;57.00;
2025-03-24T13:38:31;;584.00;28.98;22.10;;;;;;40.00
2025-03-24T13:38:33;;;;;46.00;1013.54;;;61.00;
2025-03-24T13:43:35;;602.00;28.91;22.22;;;;;;39.00
2025-03-24T13:43:37;14.00;;;;50.00;1013.52;14.00;14.00;60.00;
2025-03-24T13:48:31;;606.00;29.24;22.12;;;;;;39.00
2025-03-24T13:48:33;;;;;63.00;1013.56;;;59.00;
2025-03-24T13:53:35;;625.00;29.23;22.12;;;;;;39.00
2025-03-24T13:53:37;9.00;;;;58.00;1013.54;9.00;9.00;62.00;
2025-03-24T13:58:31;;646.00;29.24;22.15;;;;;;39.00
2025-03-24T13:58:33;;;;;65.00;1013.62;;;58.00;
2025-03-24T14:03:35;;645.00;29.31;22.22;;;;;;39.00
2025-03-24T14:03:37;11.00;;;;63.00;1013.64;11.00;11.00;60.00;
2025-03-24T14:13:35;;635.00;29.13;22.11;;;;;;39.00
2025-03-24T14:13:37;11.00;;;;67.00;1013.70;11.00;11.00;59.00;
2025-03-24T14:18:31;;633.00;29.28;22.10;;;;;;39.00
2025-03-24T14:18:33;;;;;78.00;1013.74;;;52.00;
2025-03-24T14:23:35;;616.00;29.22;22.13;;;;;;39.00
2025-03-24T14:23:37;11.00;;;;71.00;1013.78;11.00;11.00;46.00;
2025-03-24T14:28:31;;589.00;29.05;22.10;;;;;;39.00
2025-03-24T14:28:33;;;;;67.00;1013.76;;;46.00;
2025-03-24T14:43:35;;562.00;29.13;22.12;;;;;;38.00
2025-03-24T14:43:37;11.00;;;;58.00;1013.78;11.00;11.00;47.00;
2025-03-24T14:48:30;;553.00;28.90;22.11;;;;;;38.00
2025-03-24T14:48:32;;;;;67.00;1013.74;;;46.00;
2025-03-24T14:53:35;;544.00;28.89;22.15;;;;;;38.00
2025-03-24T14:53:37;14.00;;;;54.00;1013.76;14.00;14.00;45.00;
2025-03-24T14:58:31;;548.00;28.90;22.22;;;;;;38.00
2025-03-24T14:58:33;;;;;54.00;1013.80;;;46.00;
2025-03-24T15:03:35;;545.00;28.97;22.10;;;;;;38.00
2025-03-24T15:03:37;9.00;;;;56.00;1013.78;9.00;9.00;41.00;
2025-03-24T15:08:31;;545.00;29.11;22.10;;;;;;37.00
2025-03-24T15:08:33;;;;;76.00;1013.86;;;46.00;
2025-03-24T15:13:35;;558.00;29.08;22.10;;;;;;36.00
2025-03-24T15:13:37;10.00;;;;75.00;1013.90;10.00;10.00;48.00;
2025-03-24T15:18:30;;576.00;29.16;22.10;;;;;;35.00
2025-03-24T15:18:32;;;;;88.00;1013.94;;;47.00;
2025-03-24T15:23:35;;573.00;29.17;22.13;;;;;;34.00
2025-03-24T15:23:37;9.00;;;;86.00;1014.02;9.00;9.00;44.00;
2025-03-24T15:28:31;;558.00;29.17;22.04;;;;;;33.00
2025-03-24T15:28:33;;;;;112.00;1013.98;;;42.00;
2025-03-24T15:33:35;;562.00;29.33;21.99;;;;;;33.00
2025-03-24T15:33:37;9.00;;;;106.00;1014.08;8.00;16.00;42.00;
2025-03-24T15:38:31;;570.00;29.86;22.10;;;;;;33.00
2025-03-24T15:38:33;;;;;110.00;1014.12;;;41.00;
2025-03-24T15:43:35;;587.00;29.55;21.97;;;;;;33.00
2025-03-24T15:43:37;9.00;;;;131.00;1014.16;9.00;9.00;41.00;
2025-03-24T15:48:31;;585.00;29.53;22.10;;;;;;48.00
2025-03-24T15:48:33;;;;;131.00;1014.18;;;44.00;
2025-03-24T15:53:35;;567.00;29.68;22.10;;;;;;47.00
2025-03-24T15:53:37;9.00;;;;135.00;1014.28;9.00;9.00;42.00;
2025-03-24T16:13:33;;563.00;29.76;22.10;;;;;;47.00
2025-03-24T16:13:35;6.00;;;;161.00;1014.50;6.00;6.00;39.00;
2025-03-24T16:18:30;;569.00;29.91;22.10;;;;;;46.00
2025-03-24T16:18:32;;;;;163.00;1014.56;;;38.00;
2025-03-24T16:23:33;;574.00;29.88;21.86;;;;;;46.00
2025-03-24T16:23:35;10.00;;;;165.00;1014.58;10.00;10.00;39.00;
2025-03-24T16:43:34;;577.00;29.86;22.10;;;;;;46.00
2025-03-24T16:43:36;6.00;;;;176.00;1014.70;6.00;6.00;69.00;
2025-03-24T16:48:29;;571.00;30.05;22.08;;;;;;46.00
2025-03-24T16:48:31;;;;;176.00;1014.72;;;42.00;
2025-03-24T16:53:33;;560.00;29.85;21.97;;;;;;46.00
2025-03-24T16:53:35;5.00;;;;187.00;1014.84;5.00;5.00;38.00;
2025-03-24T16:58:30;;563.00;30.11;22.15;;;;;;46.00
2025-03-24T16:58:32;;;;;191.00;1014.86;;;40.00;
2025-03-24T17:18:30;;578.00;30.13;21.84;;;;;;45.00
2025-03-24T17:18:32;;;;;219.00;1015.00;;;39.00;
2025-03-24T17:23:34;;568.00;30.25;22.01;;;;;;45.00
2025-03-24T17:23:36;4.00;;;;222.00;1015.08;4.00;4.00;39.00;
2025-03-24T17:28:30;;570.00;30.24;22.04;;;;;;43.00
2025-03-24T17:28:32;;;;;229.00;1015.14;;;42.00;
2025-03-24T17:33:34;;575.00;30.14;21.97;;;;;;45.00
2025-03-24T17:33:36;7.00;;;;225.00;1015.24;7.00;7.00;44.00;
2025-03-24T17:38:29;;565.00;30.15;21.97;;;;;;45.00
2025-03-24T17:38:31;;;;;236.00;1015.26;;;74.00;
2025-03-24T17:43:34;;563.00;30.20;21.97;;;;;;45.00
2025-03-24T17:43:36;8.00;;;;242.00;1015.32;8.00;8.00;72.00;
2025-03-24T17:48:30;;573.00;30.24;21.87;;;;;;45.00
2025-03-24T17:48:32;;;;;215.00;1015.34;;;65.00;
2025-03-24T17:53:34;;582.00;30.17;21.97;;;;;;45.00
2025-03-24T17:53:36;6.00;;;;259.00;1015.34;6.00;6.00;58.00;
2025-03-24T17:58:30;;589.00;30.25;21.98;;;;;;45.00
2025-03-24T17:58:32;;;;;264.00;1015.36;;;47.00;
2025-03-24T18:03:34;;584.00;30.15;21.98;;;;;;45.00
2025-03-24T18:03:36;6.00;;;;267.00;1015.38;6.00;6.00;39.00;
2025-03-24T18:08:30;;572.00;30.14;21.97;;;;;;45.00
2025-03-24T18:08:32;;;;;267.00;1015.42;;;39.00;
2025-03-24T18:13:34;;557.00;30.11;21.97;;;;;;18.00
2025-03-24T18:13:36;11.00;;;;277.00;1015.46;11.00;11.00;39.00;
2025-03-24T18:18:30;;552.00;30.18;21.84;;;;;;0.00
2025-03-24T18:18:32;;;;;270.00;1015.50;;;41.00;
2025-03-24T18:23:34;;555.00;30.19;21.85;;;;;;0.00
2025-03-24T18:23:36;6.00;;;;253.00;1015.56;6.00;6.00;43.00;
2025-03-24T18:28:30;;559.00;30.26;22.07;;;;;;0.00
2025-03-24T18:28:32;;;;;277.00;1015.56;;;39.00;
2025-03-24T18:33:34;;565.00;30.33;21.90;;;;;;0.00
2025-03-24T18:33:36;9.00;;;;267.00;1015.56;9.00;9.00;56.00;
2025-03-24T18:38:30;;568.00;30.23;21.84;;;;;;0.00
2025-03-24T18:38:32;;;;;246.00;1015.56;;;51.00;
2025-03-24T18:43:34;;556.00;30.38;21.84;;;;;;0.00
2025-03-24T18:43:36;11.00;;;;267.00;1015.62;11.00;11.00;48.00;
2025-03-24T18:58:30;;559.00;30.54;21.84;;;;;;0.00
2025-03-24T18:58:32;;;;;281.00;1015.62;;;38.00;
2025-03-24T19:03:35;;563.00;30.53;21.84;;;;;;0.00
2025-03-24T19:03:37;12.00;;;;294.00;1015.76;12.00;12.00;38.00;
2025-03-24T19:08:30;;566.00;30.50;21.83;;;;;;0.00
2025-03-24T19:08:32;;;;;294.00;1015.72;;;38.00;
2025-03-24T19:13:34;;554.00;30.53;21.82;;;;;;0.00
2025-03-24T19:13:36;13.00;;;;259.00;1015.74;13.00;13.00;39.00;
2025-03-24T19:18:30;;549.00;30.62;21.84;;;;;;0.00
2025-03-24T19:18:32;;;;;287.00;1015.78;;;39.00;
2025-03-24T19:23:34;;545.00;30.56;21.90;;;;;;0.00
2025-03-24T19:23:36;15.00;;;;287.00;1015.88;15.00;15.00;39.00;
2025-03-24T19:28:30;;546.00;30.41;21.61;;;;;;0.00
2025-03-24T19:28:32;;;;;301.00;1015.88;;;39.00;
2025-03-24T19:33:34;;546.00;30.59;21.84;;;;;;0.00
2025-03-24T19:33:36;18.00;;;;281.00;1015.84;18.00;18.00;38.00;
2025-03-24T19:38:30;;550.00;30.40;21.81;;;;;;0.00
2025-03-24T19:38:32;;;;;277.00;1015.90;;;39.00;
2025-03-24T19:43:34;;554.00;30.43;21.74;;;;;;0.00
2025-03-24T19:43:36;19.00;;;;273.00;1015.92;19.00;19.00;38.00;
2025-03-24T19:48:30;;553.00;30.52;21.78;;;;;;0.00
2025-03-24T19:48:32;;;;;301.00;1015.96;;;40.00;
2025-03-24T19:53:34;;543.00;30.49;21.65;;;;;;43.00
2025-03-24T19:53:36;21.00;;;;304.00;1015.94;20.00;21.00;38.00;
2025-03-24T19:58:29;;538.00;30.42;21.71;;;;;;45.00
2025-03-24T19:58:31;;;;;318.00;1016.02;;;38.00;
2025-03-24T20:03:34;;552.00;30.41;21.62;;;;;;5.00
2025-03-24T20:03:36;28.00;;;;301.00;1015.98;27.00;35.00;38.00;
2025-03-24T20:08:30;;557.00;30.43;21.65;;;;;;0.00
2025-03-24T20:08:32;;;;;311.00;1016.00;;;39.00;
2025-03-24T20:13:34;;544.00;30.49;21.65;;;;;;0.00
2025-03-24T20:13:36;22.00;;;;290.00;1016.10;22.00;22.00;38.00;
2025-03-24T20:18:30;;529.00;30.42;21.82;;;;;;0.00
2025-03-24T20:18:32;;;;;301.00;1016.12;;;38.00;
2025-03-24T20:33:35;;540.00;30.51;21.60;;;;;;0.00
2025-03-24T20:33:37;30.00;;;;287.00;1016.36;29.00;37.00;39.00;
2025-03-24T20:38:30;;533.00;30.43;21.60;;;;;;0.00
2025-03-24T20:38:32;;;;;311.00;1016.36;;;39.00;
2025-03-24T20:43:35;;533.00;30.44;21.37;;;;;;0.00
2025-03-24T20:43:37;31.00;;;;304.00;1016.30;28.00;38.00;39.00;
2025-03-24T20:48:30;;527.00;30.32;21.60;;;;;;0.00
2025-03-24T20:48:32;;;;;304.00;1016.36;;;39.00;
2025-03-24T20:53:34;;524.00;30.49;21.60;;;;;;0.00
2025-03-24T20:53:36;31.00;;;;311.00;1016.36;30.00;38.00;40.00;
2025-03-24T20:58:31;;525.00;30.32;21.47;;;;;;0.00
2025-03-24T20:58:33;;;;;301.00;1016.34;;;39.00;
2025-03-24T21:28:30;;529.00;30.22;21.37;;;;;;0.00
2025-03-24T21:28:32;;;;;311.00;1016.48;;;38.00;
2025-03-24T21:33:34;;523.00;30.39;21.54;;;;;;0.00
2025-03-24T21:33:36;35.00;;;;267.00;1016.50;35.00;35.00;38.00;
2025-03-24T21:38:30;;518.00;30.31;21.47;;;;;;0.00
2025-03-24T21:38:32;;;;;264.00;1016.48;;;38.00;
2025-03-24T21:43:34;;519.00;30.22;21.37;;;;;;0.00
2025-03-24T21:43:36;34.00;;;;281.00;1016.48;34.00;34.00;38.00;
2025-03-24T21:48:30;;515.00;30.25;21.60;;;;;;0.00
2025-03-24T21:48:32;;;;;298.00;1016.52;;;39.00;
2025-03-24T21:53:35;;511.00;30.31;21.35;;;;;;0.00
2025-03-24T21:53:37;29.00;;;;298.00;1016.48;29.00;29.00;38.00;
2025-03-24T21:58:30;;506.00;30.28;21.54;;;;;;0.00
2025-03-24T21:58:32;;;;;294.00;1016.56;;;39.00;
2025-03-24T22:08:30;;515.00;30.20;21.37;;;;;;0.00
2025-03-24T22:08:33;;;;;273.00;1016.62;;;38.00;
2025-03-24T22:13:34;;508.00;30.21;21.60;;;;;;0.00
2025-03-24T22:13:36;35.00;;;;294.00;1016.62;32.00;50.00;39.00;
2025-03-24T22:18:30;;499.00;30.16;21.47;;;;;;0.00
2025-03-24T22:18:32;;;;;281.00;1016.64;;;39.00;
2025-03-24T22:23:35;;509.00;30.20;21.35;;;;;;0.00
2025-03-24T22:23:37;34.00;;;;264.00;1016.64;33.00;34.00;38.00;
2025-03-24T22:28:30;;516.00;30.12;21.60;;;;;;0.00
2025-03-24T22:28:32;;;;;267.00;1016.64;;;39.00;
2025-03-24T22:33:34;;516.00;30.18;21.47;;;;;;0.00
2025-03-24T22:33:36;33.00;;;;284.00;1016.60;33.00;33.00;39.00;
2025-03-24T22:38:30;;524.00;30.22;21.41;;;;;;0.00
2025-03-24T22:38:32;;;;;287.00;1016.54;;;38.00;
2025-03-24T22:43:34;;520.00;30.18;21.47;;;;;;0.00
2025-03-24T22:43:36;35.00;;;;277.00;1016.52;35.00;35.00;38.00;
2025-03-24T22:48:30;;520.00;30.16;21.52;;;;;;0.00
2025-03-24T22:48:32;;;;;281.00;1016.56;;;38.00;
2025-03-24T22:53:34;;520.00;30.20;21.35;;;;;;0.00
2025-03-24T22:53:36;38.00;;;;277.00;1016.58;37.00;45.00;38.00;
2025-03-24T22:58:30;;510.00;30.09;21.47;;;;;;0.00
2025-03-24T22:58:32;;;;;259.00;1016.64;;;39.00;
2025-03-24T23:03:35;;515.00;30.15;21.35;;;;;;0.00
2025-03-24T23:03:37;38.00;;;;298.00;1016.62;38.00;38.00;38.00;
2025-03-24T23:08:30;;513.00;30.11;21.37;;;;;;0.00
2025-03-24T23:08:32;;;;;264.00;1016.64;;;39.00;
2025-03-24T23:13:34;;503.00;30.21;21.46;;;;;;0.00
2025-03-24T23:13:36;39.00;;;;267.00;1016.56;39.00;39.00;39.00;
2025-03-24T23:18:30;;511.00;30.10;21.47;;;;;;0.00
2025-03-24T23:18:33;;;;;270.00;1016.56;;;38.00;
2025-03-24T23:23:34;;516.00;30.01;21.35;;;;;;0.00
2025-03-24T23:23:36;41.00;;;;287.00;1016.54;38.00;56.00;38.00;
2025-03-24T23:28:30;;504.00;30.02;21.35;;;;;;0.00
2025-03-24T23:28:32;;;;;287.00;1016.50;;;39.00;
2025-03-24T23:33:35;;491.00;30.08;21.35;;;;;;0.00
2025-03-24T23:33:37;35.00;;;;259.00;1016.48;35.00;35.00;39.00;
2025-03-24T23:38:30;;499.00;30.03;21.22;;;;;;0.00
2025-03-24T23:38:32;;;;;270.00;1016.48;;;38.00;
2025-03-24T23:43:34;;510.00;30.01;21.47;;;;;;0.00
2025-03-24T23:43:36;36.00;;;;284.00;1016.46;36.00;36.00;38.00;
2025-03-24T23:48:30;;507.00;29.99;21.35;;;;;;0.00
2025-03-24T23:48:32;;;;;267.00;1016.44;;;39.00;
2025-03-24T23:53:34;;499.00;30.03;21.35;;;;;;0.00
2025-03-24T23:53:36;32.00;;;;281.00;1016.38;32.00;32.00;39.00;
2025-03-24T23:58:30;;490.00;29.95;21.35;;;;;;0.00
2025-03-24T23:58:32;;;;;277.00;1016.40;;;38.00;
2025-03-25T00:03:34;;498.00;29.94;21.35;;;;;;0.00
2025-03-25T00:03:36;41.00;;;;267.00;1016.40;40.00;41.00;38.00;
2025-03-25T00:08:30;;506.00;29.95;21.35;;;;;;0.00
2025-03-25T00:08:32;;;;;273.00;1016.34;;;38.00;
2025-03-25T00:13:35;;503.00;29.91;21.37;;;;;;0.00
2025-03-25T00:13:37;35.00;;;;277.00;1016.28;34.00;35.00;38.00;
